corpus	sent_id	left	node	right	node_sentences	usage
ind_mixed_2012_1M	668442	Rambutnya yang panjang keriting bergerak aneh, tidak ubahnya seperti senjata yang membabat ke arah kepala Si kakek yang	mengenakan	jubah biru tak tinggal diam.	Rambutnya yang panjang keriting bergerak aneh, tidak ubahnya seperti senjata yang membabat ke arah kepala Si kakek yang <m>mengenakan</m> jubah biru tak tinggal diam.	wear
ind_mixed_2012_1M	261072	Dalam cara yang sama, ia harus	mengenakan	jubah dan gesper di dahinya sebagai tanda baik sebagai sumpah militer dan juga ketaatan yang dilakukan untuk membela salib Kristus.	Dalam cara yang sama, ia harus <m>mengenakan</m> jubah dan gesper di dahinya sebagai tanda baik sebagai sumpah militer dan juga ketaatan yang dilakukan untuk membela salib Kristus.	wear
ind_mixed_2012_1M	195981	Ulama yang biasa	mengenakan	jubah dan sorban ini menuding pihak kejaksaan dan pengadilan telah ditunggangi kelompok-kelompok tertentu yang ingin menjatuhkan Djaelani.	Ulama yang biasa <m>mengenakan</m> jubah dan sorban ini menuding pihak kejaksaan dan pengadilan telah ditunggangi kelompok-kelompok tertentu yang ingin menjatuhkan Djaelani.	wear
ind_mixed_2012_1M	115416	Sebab tidak ada orang yang berakal akan percaya bahwa manusia yang mengenakan jaket dan celana panjang, atau	mengenakan	jubah dan surban, adalah Tuhan; manusia seperti itu adalah ciptaan (makhluk) bukan lagi Sang Pencipta.	Sebab tidak ada orang yang berakal akan percaya bahwa manusia yang mengenakan jaket dan celana panjang, atau <m>mengenakan</m> jubah dan surban, adalah Tuhan; manusia seperti itu adalah ciptaan (makhluk) bukan lagi Sang Pencipta.	wear
ind_mixed_2012_1M	826986	Ada yang	mengenakan	jubah dan surban, seperti jaman wali dahulu.	Ada yang <m>mengenakan</m> jubah dan surban, seperti jaman wali dahulu.	wear
ind_mixed_2012_1M	866996	Para prajurit2xnya mengenakan baju Zirah berwarna emas dan	mengenakan	jubah dari sutra berwarna merah.	Para prajurit2xnya mengenakan baju Zirah berwarna emas dan <m>mengenakan</m> jubah dari sutra berwarna merah.	wear
ind_mixed_2012_1M	989264	Ia masih	mengenakan	jubah Dominikan-nya yang putih, jubah tua yang selama ini dikenakannya.	Ia masih <m>mengenakan</m> jubah Dominikan-nya yang putih, jubah tua yang selama ini dikenakannya.	wear
ind_mixed_2012_1M	515621	Kaum pria An Nadzir	mengenakan	jubah hitam dipadu sorban yang membalut rambut gondrong dan berwarna pirang.	Kaum pria An Nadzir <m>mengenakan</m> jubah hitam dipadu sorban yang membalut rambut gondrong dan berwarna pirang.	wear
ind_mixed_2012_1M	83033	Di depan kakek yang	mengenakan	jubah hitam gombrong ini duduk seorang lelaki bertubuh tinggi besar, kepala dan wajahnya tertutup rambut panjang awut-awutan, kumis tebal, cambang bawuk serta janggut liar.	Di depan kakek yang <m>mengenakan</m> jubah hitam gombrong ini duduk seorang lelaki bertubuh tinggi besar, kepala dan wajahnya tertutup rambut panjang awut-awutan, kumis tebal, cambang bawuk serta janggut liar.	wear
ind_mixed_2012_1M	736226	Bunda Maria menjanjikan perlindungannya kepada mereka semua yang	mengenakan	jubah Karmel yang terberkati.	Bunda Maria menjanjikan perlindungannya kepada mereka semua yang <m>mengenakan</m> jubah Karmel yang terberkati.	wear
ind_mixed_2012_1M	880619	Ia	mengenakan	jubah kebesarannya yang berwarna merah gelap, menunggangi kudanya yang berwarna putih, pergi bersama beberapa prajurit dan pelayan yang diperintahkan untuk membawa hadiah-hadiah untuk menyongsong Bileam.	Ia <m>mengenakan</m> jubah kebesarannya yang berwarna merah gelap, menunggangi kudanya yang berwarna putih, pergi bersama beberapa prajurit dan pelayan yang diperintahkan untuk membawa hadiah-hadiah untuk menyongsong Bileam.	wear
ind_mixed_2012_1M	931271	ÒKeenam orang yang	mengenakan	jubah kuning adalah anggota-anggota Houw touw kie dari Mo kauw.	ÒKeenam orang yang <m>mengenakan</m> jubah kuning adalah anggota-anggota Houw touw kie dari Mo kauw.	wear
ind_mixed_2012_1M	820929	Mereka	mengenakan	jubah lenan hitam padanya dan mengikat beberapa kantong bub uk mesiu di berbagai bagian tubuhnya.	Mereka <m>mengenakan</m> jubah lenan hitam padanya dan mengikat beberapa kantong bub uk mesiu di berbagai bagian tubuhnya.	wear
ind_mixed_2012_1M	742136	Ia masih	mengenakan	jubah mandi dengan rambut terbalut handuk setelah keramas.	Ia masih <m>mengenakan</m> jubah mandi dengan rambut terbalut handuk setelah keramas.	wear
ind_mixed_2012_1M	677884	Õ ÒYang ini adalah Sepasang Pedang Dewa,Ó jawab Nyi Bulan seraya menunjuk tepat-tepat ke arah lelaki berambut putih yang	mengenakan	jubah merah.	Õ ÒYang ini adalah Sepasang Pedang Dewa,Ó jawab Nyi Bulan seraya menunjuk tepat-tepat ke arah lelaki berambut putih yang <m>mengenakan</m> jubah merah.	wear
ind_mixed_2012_1M	42886	Dibelakang Cie Jiak, barulah murid pria yang jumlahnya duapuluh lebih dan	mengenakan	jubah panjang warna hitam.	Dibelakang Cie Jiak, barulah murid pria yang jumlahnya duapuluh lebih dan <m>mengenakan</m> jubah panjang warna hitam.	wear
ind_mixed_2012_1M	57213	Dibelakang Kong tie berdiri sembilan pendeta tua yang	mengenakan	jubah pertapa warna merah.	Dibelakang Kong tie berdiri sembilan pendeta tua yang <m>mengenakan</m> jubah pertapa warna merah.	wear
ind_mixed_2012_1M	303594	Dengan bantuan sinar lelatu api, Thio Coei San mendapat lihat, bahwa keempat penyerang itu	mengenakan	jubah pertapaan hweshio yang warnanya kuning.	Dengan bantuan sinar lelatu api, Thio Coei San mendapat lihat, bahwa keempat penyerang itu <m>mengenakan</m> jubah pertapaan hweshio yang warnanya kuning.	wear
ind_mixed_2012_1M	795715	Hampir berbareng, tiga puluh enam pendeta yang	mengenakan	jubah pertapaan warna kuning melompat keluar.	Hampir berbareng, tiga puluh enam pendeta yang <m>mengenakan</m> jubah pertapaan warna kuning melompat keluar.	wear
ind_mixed_2012_1M	44244	Ia menunduk dan melihat dua pendeta yang	mengenakan	jubah pertapaan warna merah dengan sulaman benang emas berdiri berendeng dibawah dengan masing-masing mencekal Sian thung (toya yang mengeluarkan sinar emas).	Ia menunduk dan melihat dua pendeta yang <m>mengenakan</m> jubah pertapaan warna merah dengan sulaman benang emas berdiri berendeng dibawah dengan masing-masing mencekal Sian thung (toya yang mengeluarkan sinar emas).	wear
ind_mixed_2012_1M	218080	Ó ÒMereka	mengenakan	jubah putih dan pada ujung jubah tersulam obor merah,Ó jawab Boe Kie.	Ó ÒMereka <m>mengenakan</m> jubah putih dan pada ujung jubah tersulam obor merah,Ó jawab Boe Kie.	wear
ind_mixed_2012_1M	220672	Ketika domba sedang dibakar, ayahku yang	mengenakan	jubah putih dengan lambang salib hijau di dadanya, dengan khidmat menarik diri dari yang lain dan berdoa sendirian di dekat altar.	Ketika domba sedang dibakar, ayahku yang <m>mengenakan</m> jubah putih dengan lambang salib hijau di dadanya, dengan khidmat menarik diri dari yang lain dan berdoa sendirian di dekat altar.	wear
ind_mixed_2012_1M	576154	Orang ini	mengenakan	jubah putih, memakai tapi merah berbentuk tarbus.	Orang ini <m>mengenakan</m> jubah putih, memakai tapi merah berbentuk tarbus.	wear
ind_mixed_2012_1M	576009	Mereka yang melepaskan pakaian nasional lantas	mengenakan	jubah radikal.	Mereka yang melepaskan pakaian nasional lantas <m>mengenakan</m> jubah radikal.	wear
ind_mixed_2012_1M	7917	Ia	mengenakan	jubah sederhana, sebuah salib di dada dan rosario di lehernya.	Ia <m>mengenakan</m> jubah sederhana, sebuah salib di dada dan rosario di lehernya.	wear
ind_mixed_2012_1M	624035	Meskipun demikian, Sabas tetap	mengenakan	jubah sederhananya dan tetap setia pada jam-jam doanya.	Meskipun demikian, Sabas tetap <m>mengenakan</m> jubah sederhananya dan tetap setia pada jam-jam doanya.	wear
ind_mixed_2012_1M	396114	13. Vin. i. 86 -	mengenakan	jubah sendiri dan berpura-pura sebagai bhikkhu.	13. Vin. i. 86 -<m>mengenakan</m> jubah sendiri dan berpura-pura sebagai bhikkhu.	wear
ind_mixed_2012_1M	522384	Kini orang yang berdiri dihadapan mereka	mengenakan	jubah serta topeng untuk menutupi wajahnya.	Kini orang yang berdiri dihadapan mereka <m>mengenakan</m> jubah serta topeng untuk menutupi wajahnya.	wear
ind_mixed_2012_1M	377963	Rosa baru berusia delapan tahun ketika Santa Perawan Maria mengatakan kepadanya ketika ia sedang sakit, untuk	mengenakan	jubah St. Fansiskus.	Rosa baru berusia delapan tahun ketika Santa Perawan Maria mengatakan kepadanya ketika ia sedang sakit, untuk <m>mengenakan</m> jubah St. Fansiskus.	wear
ind_mixed_2012_1M	185103	Apa yang dapat di lihatnya ialah orang itu mencekal sebatang tongkat, sedang pada pakaiannya terdapat titik titik sinar yang berkeredepan, sehingga ia menarik kesimpulan bahwa orang itu	mengenakan	jubah sulam.	Apa yang dapat di lihatnya ialah orang itu mencekal sebatang tongkat, sedang pada pakaiannya terdapat titik titik sinar yang berkeredepan, sehingga ia menarik kesimpulan bahwa orang itu <m>mengenakan</m> jubah sulam.	wear
ind_mixed_2012_1M	116318	Mendadak pintu kuil terbuka dan dari kiri kanan keluar dua basis pendeta yang	mengenakan	jubah warna abu2.	Mendadak pintu kuil terbuka dan dari kiri kanan keluar dua basis pendeta yang <m>mengenakan</m> jubah warna abu2.	wear
ind_mixed_2012_1M	179060	Dengan pertolongan sinar lilin, ia lihat dua orang pendeta yang	mengenakan	jubah warna kuning sedang bersender ditembok dan mengawasi padanya dengam paras muka tertawa.	Dengan pertolongan sinar lilin, ia lihat dua orang pendeta yang <m>mengenakan</m> jubah warna kuning sedang bersender ditembok dan mengawasi padanya dengam paras muka tertawa.	wear
ind_mixed_2012_1M	959338	Boe Kie mengawasi dan melihat empat penunggang kuda yang semuanya	mengenakan	jubah warna putih.	Boe Kie mengawasi dan melihat empat penunggang kuda yang semuanya <m>mengenakan</m> jubah warna putih.	wear
ind_mixed_2012_1M	217865	Setan berdiri tak jauh dari situ,	mengenakan	jubah warna-warni dengan kilau keemasan.	Setan berdiri tak jauh dari situ, <m>mengenakan</m> jubah warna-warni dengan kilau keemasan.	wear
ind_mixed_2012_1M	737965	AsyÕath b. Qais dengan memimpin 80 orang dari Kinda dengan berkendaraan, mereka datang kepada Nabi dalam mesjid, dengan berhias rambut, bercelak mata,	mengenakan	jubah yang indah-indah dan berselempang sutera.	AsyÕath b. Qais dengan memimpin 80 orang dari Kinda dengan berkendaraan, mereka datang kepada Nabi dalam mesjid, dengan berhias rambut, bercelak mata, <m>mengenakan</m> jubah yang indah-indah dan berselempang sutera.	wear
ind_mixed_2012_1M	833705	Seul mulai gelisah dan minta Oska	mengenakan	kaca mata hitam atau apalah.	Seul mulai gelisah dan minta Oska <m>mengenakan</m> kaca mata hitam atau apalah.	wear
ind_mixed_2012_1M	354861	Min Woo	mengenakan	kaca mata hitam dan topi dan heran melihat barang2 yang dibawa Kae Hwa, apa itu?	Min Woo <m>mengenakan</m> kaca mata hitam dan topi dan heran melihat barang2 yang dibawa Kae Hwa, apa itu?	wear
ind_mixed_2012_1M	89642	Ketiganya	mengenakan	"kaca mata hitam di panggung dan kelompoknya mereka namai ""Three Blind Mice"" (Tiga Tikus Buta)."	"Ketiganya <m>mengenakan</m> kaca mata hitam di panggung dan kelompoknya mereka namai ""Three Blind Mice"" (Tiga Tikus Buta)."	wear
ind_mixed_2012_1M	391471	Donghae membuka jendela tersebut sambil	mengenakan	kaca mata hitamnya.	Donghae membuka jendela tersebut sambil <m>mengenakan</m> kaca mata hitamnya.	wear
ind_mixed_2012_1M	704297	Saya telah	mengenakan	kacamata baca selama sekitar tiga tahun sebelum saya menemukan Rahasia.	Saya telah <m>mengenakan</m> kacamata baca selama sekitar tiga tahun sebelum saya menemukan Rahasia.	wear
ind_mixed_2012_1M	975814	Rio	mengenakan	kacamata dan topi untuk mengelabui.	Rio <m>mengenakan</m> kacamata dan topi untuk mengelabui.	wear
ind_mixed_2012_1M	574686	Matanya memandang seorang gadis yang duduk sendiri	mengenakan	kacamata hitam dan di dadanya ada sebuah kamera, talinya tergantung pada batang lehernya.	Matanya memandang seorang gadis yang duduk sendiri <m>mengenakan</m> kacamata hitam dan di dadanya ada sebuah kamera, talinya tergantung pada batang lehernya.	wear
ind_mixed_2012_1M	748211	Yayasan Fred Hallows menekankan bahwa tindakan preventif dengan	mengenakan	kacamata hitam kepada anak-anak yang berada di luar ruangan dalam waktu yang cukup lama akan sangat membantu mengurangi risiko terkena gangguan pengelihatan.	Yayasan Fred Hallows menekankan bahwa tindakan preventif dengan <m>mengenakan</m> kacamata hitam kepada anak-anak yang berada di luar ruangan dalam waktu yang cukup lama akan sangat membantu mengurangi risiko terkena gangguan pengelihatan.	wear
ind_mixed_2012_1M	105023	Kebetulan satu ruangan dengan sepasang kakek nenek tua yang keduanya	mengenakan	kacamata putih.	Kebetulan satu ruangan dengan sepasang kakek nenek tua yang keduanya <m>mengenakan</m> kacamata putih.	wear
ind_mixed_2012_1M	959959	Bila anda	mengenakan	kacamata, maka yang melihat tetaplah mata anda.	Bila anda <m>mengenakan</m> kacamata, maka yang melihat tetaplah mata anda.	wear
ind_mixed_2012_1M	855616	Bila Anda keluar dari game arcade, CJ masih akan	mengenakan	kacamata, tetapi efeknya tidak ada.	Bila Anda keluar dari game arcade, CJ masih akan <m>mengenakan</m> kacamata, tetapi efeknya tidak ada.	wear
ind_mixed_2012_1M	247248	Ia sedikit canggung karena ia seperti istri yang sedang membantu suaminya	mengenakan	kacamata.	Ia sedikit canggung karena ia seperti istri yang sedang membantu suaminya <m>mengenakan</m> kacamata.	wear
ind_mixed_2012_1M	793158	Mereka terlihat seperti	mengenakan	kacamata.	Mereka terlihat seperti <m>mengenakan</m> kacamata.	wear
ind_mixed_2012_1M	756943	Anton menarik nafas panjang sejenak, melihat kamarnya yang masih agak kabur akibat ia belum	mengenakan	kacamatanya.	Anton menarik nafas panjang sejenak, melihat kamarnya yang masih agak kabur akibat ia belum <m>mengenakan</m> kacamatanya.	wear
ind_mixed_2012_1M	641083	Ia menjelaskan, pihaknya menyiapkan sekitar 2.000 sarung batik per hari sebagai rintisan tradisi bertandang ke Candi Borobudur itu dengan	mengenakan	kain khas Borobudur.	Ia menjelaskan, pihaknya menyiapkan sekitar 2.000 sarung batik per hari sebagai rintisan tradisi bertandang ke Candi Borobudur itu dengan <m>mengenakan</m> kain khas Borobudur.	wear
ind_mixed_2012_1M	175089	Namun, sebaiknya, jangan bersebadan pada daerah antara pusat dan lutut kecuali jika sang isteri	mengenakan	kain penutup.	Namun, sebaiknya, jangan bersebadan pada daerah antara pusat dan lutut kecuali jika sang isteri <m>mengenakan</m> kain penutup.	wear
ind_mixed_2012_1M	764472	Karena miskinnya, ia hanya	mengenakan	kain selendang tua, sarung usang dan kebaya penuh tambalan.	Karena miskinnya, ia hanya <m>mengenakan</m> kain selendang tua, sarung usang dan kebaya penuh tambalan.	wear
ind_mixed_2012_1M	863739	Banyak penduduk, utamanya kaum muda	mengenakan	kalung salib.	Banyak penduduk, utamanya kaum muda <m>mengenakan</m> kalung salib.	wear
ind_mixed_2012_1M	89901	Ternyata dua bintang idola itu rupanya tertangkap	mengenakan	kalung yang sama, sehingga munculah berbagai spekulasi misteri hubungan mereka.	Ternyata dua bintang idola itu rupanya tertangkap <m>mengenakan</m> kalung yang sama, sehingga munculah berbagai spekulasi misteri hubungan mereka.	wear
ind_mixed_2012_1M	191832	Hind bt Utbah sangat dikuasai rasa dendam sehingga dia tidak hanya	mengenakan	kalung2 dan gelang2 anggota badan musuhnya Hamzah, tapi juga terus melanjutkan dengan memotong-motong badan Hamzah.	Hind bt Utbah sangat dikuasai rasa dendam sehingga dia tidak hanya <m>mengenakan</m> kalung2 dan gelang2 anggota badan musuhnya Hamzah, tapi juga terus melanjutkan dengan memotong-motong badan Hamzah.	wear
ind_mixed_2012_1M	910855	Õ Yabu menanggalkan kimononya yang basah, dan dengan hanya	mengenakan	kancut, dia melangkah ke tepian jurang untuk mengira-ngira keadaan tanahnya lewat sol tabi katunnyaÑ sepatu kausnya.	Õ Yabu menanggalkan kimononya yang basah, dan dengan hanya <m>mengenakan</m> kancut, dia melangkah ke tepian jurang untuk mengira-ngira keadaan tanahnya lewat sol tabi katunnyaÑ sepatu kausnya.	wear
ind_mixed_2012_1M	25253	Armand yang	mengenakan	kaos biru dongker tampil begitu energik saat membawakan lagu andalannya yakni Janji, Andai,Kepastian, 11 Januari, dan Pintu Surga sebagai tembang penutupnya.	Armand yang <m>mengenakan</m> kaos biru dongker tampil begitu energik saat membawakan lagu andalannya yakni Janji, Andai,Kepastian, 11 Januari, dan Pintu Surga sebagai tembang penutupnya.	wear
ind_mixed_2012_1M	430021	Masih	mengenakan	kaos compang-camping dan tanpa alas kaki, kami membawa Roy ke sebuah hotel bintang empat di kawasan Matraman.	Masih <m>mengenakan</m> kaos compang-camping dan tanpa alas kaki, kami membawa Roy ke sebuah hotel bintang empat di kawasan Matraman.	wear
ind_mixed_2012_1M	335032	Aku keringkan bajuku dan	mengenakan	kaos dan celana pendek tanpa memakai celana dalam.	Aku keringkan bajuku dan <m>mengenakan</m> kaos dan celana pendek tanpa memakai celana dalam.	wear
ind_mixed_2012_1M	750131	Karena aku berpikir nanti terburu malam, maka aku hanya	mengenakan	kaos dan celana tidur saja, ketika aku beranjak ke kamarnya.	Karena aku berpikir nanti terburu malam, maka aku hanya <m>mengenakan</m> kaos dan celana tidur saja, ketika aku beranjak ke kamarnya.	wear
ind_mixed_2012_1M	601351	Dia sekarang tidak pernah lagi	mengenakan	kaos dan jins, selalu bersetelan jas mahal dengan sepatu yang selalu mengkilap.	Dia sekarang tidak pernah lagi <m>mengenakan</m> kaos dan jins, selalu bersetelan jas mahal dengan sepatu yang selalu mengkilap.	wear
ind_mixed_2012_1M	544991	Sekitar pukul 21.30 rumahnya didatangi dua aparat keamanan yang	mengenakan	kaos hijau.	Sekitar pukul 21.30 rumahnya didatangi dua aparat keamanan yang <m>mengenakan</m> kaos hijau.	wear
ind_mixed_2012_1M	82268	Denita	mengenakan	kaos ketat berlengan 3/4 berwarna peach dengan 'V' neck yang sangat rendah hingga belahan indah dibagian dadanya terlihat.	Denita <m>mengenakan</m> kaos ketat berlengan 3/4 berwarna peach dengan 'V' neck yang sangat rendah hingga belahan indah dibagian dadanya terlihat.	wear
ind_mixed_2012_1M	575498	Mereka rata-rata	mengenakan	kaos ketat dan rok mini.	Mereka rata-rata <m>mengenakan</m> kaos ketat dan rok mini.	wear
ind_mixed_2012_1M	947780	Gambar Pretty saat	mengenakan	kaos ketat yang memperlihatkan kemolekan buah dadanya, gambar belahan dada Pretty saat pujaan Pak RT itu membungkuk dan gambar paha mulus Pretty.	Gambar Pretty saat <m>mengenakan</m> kaos ketat yang memperlihatkan kemolekan buah dadanya, gambar belahan dada Pretty saat pujaan Pak RT itu membungkuk dan gambar paha mulus Pretty.	wear
ind_mixed_2012_1M	772616	Tampak semua anggota timnas masih berkeringat dan masih	mengenakan	kaos merah dan celana pendek hitam.	Tampak semua anggota timnas masih berkeringat dan masih <m>mengenakan</m> kaos merah dan celana pendek hitam.	wear
ind_mixed_2012_1M	779613	Bahasa Inggris dan Jepang Kakak bagus sekali,Ó cetus seorang ABG putra,	mengenakan	kaos merek yang tak asing lagi bagi Garsini.	Bahasa Inggris dan Jepang Kakak bagus sekali,Ó cetus seorang ABG putra, <m>mengenakan</m> kaos merek yang tak asing lagi bagi Garsini.	wear
ind_mixed_2012_1M	3513	Saat itu Johan	mengenakan	kaos oblongnya dan jeans biru Mereka makan di sebuah warung makan yang terbuat dari anyaman bambu menyerupai saung yang dinding setinggi tertutup setinggi bahu orang dewasa.	Saat itu Johan <m>mengenakan</m> kaos oblongnya dan jeans biru Mereka makan di sebuah warung makan yang terbuat dari anyaman bambu menyerupai saung yang dinding setinggi tertutup setinggi bahu orang dewasa.	wear
ind_mixed_2012_1M	681521	~	Mengenakan	kaos panjang lengan berwarna merah muda dan jaket serta bawahan celana panjang berbahan katun hitam kemudian berangkat bersamanya.	<m>Mengenakan</m> kaos panjang lengan berwarna merah muda dan jaket serta bawahan celana panjang berbahan katun hitam kemudian berangkat bersamanya.	wear
ind_mixed_2012_1M	126583	Pada bnagian lain demo, delapan orang pendemo berdiri di barisan pertama	mengenakan	kaos putih dan masing-masing ditulisi huruf yang jika digabungkan berbunyi ÒSBY GagalÓ.	Pada bnagian lain demo, delapan orang pendemo berdiri di barisan pertama <m>mengenakan</m> kaos putih dan masing-masing ditulisi huruf yang jika digabungkan berbunyi ÒSBY GagalÓ.	wear
ind_mixed_2012_1M	235598	Hidungnya menghitam karena frostbite dan hanya	mengenakan	kaos tangan tipis dengan tanpa oksigen.	Hidungnya menghitam karena frostbite dan hanya <m>mengenakan</m> kaos tangan tipis dengan tanpa oksigen.	wear
ind_mixed_2012_1M	259611	Anggi hanya	mengenakan	kaos tanktop warna pink muda dan celana pendek warna senada.	Anggi hanya <m>mengenakan</m> kaos tanktop warna pink muda dan celana pendek warna senada.	wear
ind_mixed_2012_1M	598603	Cepat-cepat kuletakkan handukku dan pakaian kotorku di tempatnya kemudian dandan sedikit dan dengan hanya	mengenakan	kaos tidur dan celana pendekku ke kamar Win yang pintunya memang tak dikunci.	Cepat-cepat kuletakkan handukku dan pakaian kotorku di tempatnya kemudian dandan sedikit dan dengan hanya <m>mengenakan</m> kaos tidur dan celana pendekku ke kamar Win yang pintunya memang tak dikunci.	wear
ind_mixed_2012_1M	147926	"""Saya dan kawan-kawan rela mati demi Tim Merah Putih masuk 8 besar,"" kata dia. Para demonstran ini"	mengenakan	kaos Timnas warna merah.	"""Saya dan kawan-kawan rela mati demi Tim Merah Putih masuk 8 besar,"" kata dia. Para demonstran ini <m>mengenakan</m> kaos Timnas warna merah."	wear
ind_mixed_2012_1M	129278	Aku yang hanya	mengenakan	kaos tipis sempat merasakan puting susu Ana menggesek-gesek punggunggu sesaat sebelum ia jejalkan lagi ke penampungnya yang kekecilan.	Aku yang hanya <m>mengenakan</m> kaos tipis sempat merasakan puting susu Ana menggesek-gesek punggunggu sesaat sebelum ia jejalkan lagi ke penampungnya yang kekecilan.	wear
ind_mixed_2012_1M	909469	Ali Maschan menambahkan, acara itu bukan ritual, dengan argumen bahwa presiden hanya	mengenakan	"kaos, ""Yang begini-begini (mempera-gakan orang sedang menyembah) kan Romo Tunggal, yang dulu berniat meruwat presiden di Solo."	"Ali Maschan menambahkan, acara itu bukan ritual, dengan argumen bahwa presiden hanya <m>mengenakan</m> kaos, ""Yang begini-begini (mempera-gakan orang sedang menyembah) kan Romo Tunggal, yang dulu berniat meruwat presiden di Solo."	wear
ind_mixed_2012_1M	512598	Ali Maschan menambahkan, acara itu bukan ritual, dengan argumen bahwa presiden hanya	mengenakan	"kaos, ""Yang begini-begini (memperagakan orang sedang menyembah) kan Romo Tunggal, yang dulu berniat meruwat presiden di Solo."	"Ali Maschan menambahkan, acara itu bukan ritual, dengan argumen bahwa presiden hanya <m>mengenakan</m> kaos, ""Yang begini-begini (memperagakan orang sedang menyembah) kan Romo Tunggal, yang dulu berniat meruwat presiden di Solo."	wear
ind_mixed_2012_1M	988733	Segera aku turun dan	mengenakan	kaosku tanpa bra yang sudah dikantongi Robi, bertiga kami menuju Lobby, David menggandengku dan menunggu di sofa saat Robi check in di meja Receptionis.	Segera aku turun dan <m>mengenakan</m> kaosku tanpa bra yang sudah dikantongi Robi, bertiga kami menuju Lobby, David menggandengku dan menunggu di sofa saat Robi check in di meja Receptionis.	wear
ind_mixed_2012_1M	445483	1	Mengenakan	karangan bunga anggrek: Anda akan dikritik karena bersikap atau bertindak sombong.	1. <m>Mengenakan</m> karangan bunga anggrek: Anda akan dikritik karena bersikap atau bertindak sombong.	wear
ind_mixed_2012_1M	744571	Ada lagi pengedar narkoba yang	mengenakan	kaus bertudung putih yang melakukan hal yang sama.	Ada lagi pengedar narkoba yang <m>mengenakan</m> kaus bertudung putih yang melakukan hal yang sama.	wear
ind_mixed_2012_1M	499051	Maradona menemui Fidel Castro di Havana, mendapat kesempatan berpidato bersama Presiden Venezuela Hugo Chavez, dan	mengenakan	"kaus bertulisan ""Stop Bush"" ke mana-mana."	"Maradona menemui Fidel Castro di Havana, mendapat kesempatan berpidato bersama Presiden Venezuela Hugo Chavez, dan <m>mengenakan</m> kaus bertulisan ""Stop Bush"" ke mana-mana."	wear
ind_mixed_2012_1M	848336	Kira-kira 1.200 orang	mengenakan	kaus dengan pesan ÔCara Hidup AlternatifÕ tercetak di bagian belakang.	Kira-kira 1.200 orang <m>mengenakan</m> kaus dengan pesan ÔCara Hidup AlternatifÕ tercetak di bagian belakang.	wear
ind_mixed_2012_1M	719756	Korban diperkirakan berusia 21 tahun dengan tinggi badan 169. Pria malang ini	mengenakan	"kaus hitam bertuliskan ""Persija Pahlawanku"" berwarna oranye, celana kargo warna krem dengan sepatu kets putih berkaus kaki hitam."	"Korban diperkirakan berusia 21 tahun dengan tinggi badan 169. Pria malang ini <m>mengenakan</m> kaus hitam bertuliskan ""Persija Pahlawanku"" berwarna oranye, celana kargo warna krem dengan sepatu kets putih berkaus kaki hitam."	wear
ind_mixed_2012_1M	980582	Di gym aku juga sudah tidak ragu lagi	mengenakan	kaus singlet atau celana ketat.	Di gym aku juga sudah tidak ragu lagi <m>mengenakan</m> kaus singlet atau celana ketat.	wear
ind_mixed_2012_1M	863017	Kemudian ia mencoba	mengenakan	kaus tangtop putih yang baru dibelinya yang begitu ketat dan bahannya jatuh pas di badan sehingga bentuk tubuhnya begitu tercetak jelas.	Kemudian ia mencoba <m>mengenakan</m> kaus tangtop putih yang baru dibelinya yang begitu ketat dan bahannya jatuh pas di badan sehingga bentuk tubuhnya begitu tercetak jelas.	wear
ind_mixed_2012_1M	7682	Tak lama kemudian,Pak Yudhi keluar dengan	mengenakan	kaus tanpa lengan dan celana panjang.	Tak lama kemudian,Pak Yudhi keluar dengan <m>mengenakan</m> kaus tanpa lengan dan celana panjang.	wear
ind_mixed_2012_1M	450440	Dubes Green mengatakan betapa Ny. Supeni yang	mengenakan	kebaya hijau itu (green) memiliki daya tarik yang sangat hebat, sehingga ia tak sempat menangkap kalimat-kalimat terakhir yang diucapkan oleh Sukarno.	Dubes Green mengatakan betapa Ny. Supeni yang <m>mengenakan</m> kebaya hijau itu (green) memiliki daya tarik yang sangat hebat, sehingga ia tak sempat menangkap kalimat-kalimat terakhir yang diucapkan oleh Sukarno.	wear
ind_mixed_2012_1M	738833	Untuk	mengenakan	kebaya pernikahan ada baiknya dipilih sebelumnya dan dari jauh-jauh hari agar Anda tidak kecewa di hari bahagia itu.	Untuk <m>mengenakan</m> kebaya pernikahan ada baiknya dipilih sebelumnya dan dari jauh-jauh hari agar Anda tidak kecewa di hari bahagia itu.	wear
ind_mixed_2012_1M	971099	Tak lama Winda muncul	mengenakan	kebaya warna putih.	Tak lama Winda muncul <m>mengenakan</m> kebaya warna putih.	wear
ind_mixed_2012_1M	683489	Namun karena	mengenakan	kebaya, Alya terjerembab jatuh.	Namun karena <m>mengenakan</m> kebaya, Alya terjerembab jatuh.	wear
ind_mixed_2012_1M	140610	ÒIni Yu Min, ahli kebun di sini,Ó kata Pak Bhisma, mengenalkan wanita senja yang	mengenakan	kebaya.	ÒIni Yu Min, ahli kebun di sini,Ó kata Pak Bhisma, mengenalkan wanita senja yang <m>mengenakan</m> kebaya.	wear
ind_mixed_2012_1M	381849	Siswa putra mengenakan jas sementara para siswi	mengenakan	kebaya.	Siswa putra mengenakan jas sementara para siswi <m>mengenakan</m> kebaya.	wear
